name;rarity;equid_slot;defense;fire_res;water_res;ice_res;thunder_res;dragon_res;slot_count;slot_1_size;slot_2_size;slot_3_size;set_skill_1;skill_1;skill_1_level;skill_2;skill_2_level;skill_3;skill_3_level
Rathian Coil;3;Waist;22;2;0;0;-2;-3;0;0;0;0;--------;Poison Resistance;1;--------;0;--------;0
Tzitzi Coil;3;Waist;18;0;0;-2;-3;0;0;0;0;0;--------;Wide-Range;1;--------;0;--------;0
Lumu Coil;3;Waist;20;-3;2;1;0;0;0;0;0;0;--------;Divine Blessing;1;--------;0;--------;0
Girros Coil;3;Waist;20;0;-3;0;2;1;0;0;0;0;--------;Effluvial Expert;1;--------;0;--------;0
Baan Coil;3;Waist;24;0;2;-1;0;-2;0;0;0;0;--------;Guard;1;--------;0;--------;0
King Beetle Elytra;3;Waist;22;-1;-1;0;2;2;0;0;0;0;--------;Honey Hunter;1;--------;0;--------;0
Butterfly Elytra;3;Waist;22;-1;-1;0;2;2;0;0;0;0;--------;Honey Hunter;1;--------;0;--------;0
Ingot Coil;4;Waist;28;-2;0;-1;3;0;0;0;0;0;--------;Windproof;1;--------;0;--------;0
Legiana Coil;4;Waist;30;-1;2;3;-3;0;0;0;0;0;Legiana Blessing;Ice Attack;1;--------;0;--------;0
Odogaron Coil;4;Waist;30;2;2;-3;-2;0;0;0;0;0;Odogaron Power;Critical Eye;1;--------;0;--------;0
Rathalos Coil;4;Waist;30;3;1;1;-2;-3;0;0;0;0;Rathalos Power;Fire Attack;1;--------;0;--------;0
Diablos Coil;4;Waist;32;3;-2;-3;0;2;0;0;0;0;Diablos Power;Marathon Runner;1;--------;0;--------;0
Kirin Hoop;4;Waist;34;-3;-2;-2;4;2;0;0;0;0;Kirin Blessing;Thunder Attack;1;--------;0;--------;0
Death Stench Bowels;4;Waist;32;3;2;3;-2;-4;0;0;0;0;--------;Dragon Attack;1;--------;0;--------;0
Brigade Coil;4;Waist;28;1;0;0;2;2;0;0;0;0;--------;Geologist;1;--------;0;--------;0
Leather Belt α;5;Waist;32;2;0;0;0;0;0;0;0;0;--------;Stamina Surge;1;--------;0;--------;0
Leather Belt β;5;Waist;32;2;0;0;0;0;1;1;0;0;--------;--------;0;--------;0;--------;0
Chainmail Belt α;5;Waist;32;0;2;0;0;0;0;0;0;0;--------;Quick Sheath;1;--------;0;--------;0
Chainmail Belt β;5;Waist;32;0;2;0;0;0;1;1;0;0;--------;--------;0;--------;0;--------;0
Hunter's Coil α;5;Waist;36;2;2;0;0;0;0;0;0;0;--------;Master Gatherer;1;Stealth;1;--------;0
Hunter's Coil β;5;Waist;36;2;2;0;0;0;1;1;0;0;--------;Master Gatherer;1;--------;0;--------;0
Bone Coil α;5;Waist;36;2;0;0;2;2;0;0;0;0;--------;Horn Maestro;1;Master Fisher;1;--------;0
Bone Coil β;5;Waist;36;2;0;0;2;2;1;1;0;0;--------;Horn Maestro;1;--------;0;--------;0
Alloy Coil α;5;Waist;36;-2;0;-2;-2;0;0;0;0;0;--------;Poison Resistance;1;Water Resistance;1;--------;0
Alloy Coil β;5;Waist;36;-2;0;-2;-2;0;1;1;0;0;--------;Poison Resistance;1;--------;0;--------;0
Vespoid Coil α;5;Waist;38;-2;1;1;1;2;0;0;0;0;--------;Paralysis Resistance;2;--------;0;--------;0
Vespoid Coil β;5;Waist;38;-2;1;1;1;2;1;1;0;0;--------;Paralysis Resistance;1;--------;0;--------;0
Hornetaur Coil α;5;Waist;38;-1;-1;0;0;2;0;0;0;0;--------;Carving Pro;1;Hunger Resistance;1;--------;0
Hornetaur Coil β;5;Waist;38;-1;-1;0;0;2;1;1;0;0;--------;Carving Pro;1;--------;0;--------;0
Jagras Coil α;5;Waist;40;-2;2;-1;-1;1;0;0;0;0;--------;Fortify;1;Speed Eating;1;--------;0
Jagras Coil β;5;Waist;40;-2;2;-1;-1;1;1;1;0;0;--------;Fortify;1;--------;0;--------;0
Kulu Coil α;5;Waist;40;0;-3;1;0;0;0;0;0;0;--------;Item Prolonger;2;--------;0;--------;0
Kulu Coil β;5;Waist;40;0;-3;1;0;0;1;2;0;0;--------;Item Prolonger;1;--------;0;--------;0
Pukei Coil α;5;Waist;42;0;3;0;-3;1;0;0;0;0;--------;Poison Attack;2;--------;0;--------;0
Pukei Coil β;5;Waist;42;0;3;0;-3;1;1;1;0;0;--------;Poison Attack;1;--------;0;--------;0
Barroth Coil α;5;Waist;42;-3;-1;-1;3;0;0;0;0;0;--------;Muck Resistance;1;Guard;1;--------;0
Barroth Coil β;5;Waist;42;-3;-1;-1;3;0;1;2;0;0;--------;Muck Resistance;1;--------;0;--------;0
Jyura Coil α;5;Waist;44;-1;2;0;-3;0;0;0;0;0;--------;Ice Resistance;2;--------;0;--------;0
Jyura Coil β;5;Waist;44;-1;2;0;-3;0;1;1;0;0;--------;Ice Resistance;1;--------;0;--------;0
Kadachi Coil α;5;Waist;44;0;-3;0;3;0;0;0;0;0;--------;Thunder Attack;2;Thunder Resistance;1;--------;0
Kadachi Coil β;5;Waist;44;0;-3;0;3;0;2;1;1;0;--------;Thunder Attack;1;--------;0;--------;0
Anja Coil α;5;Waist;44;3;-3;-1;-1;0;0;0;0;0;Anjanath Will;Fire Resistance;2;Artillery;1;--------;0
Anja Coil β;5;Waist;44;3;-3;-1;-1;0;1;2;0;0;Anjanath Will;Fire Resistance;2;--------;0;--------;0
Rathian Coil α;5;Waist;46;2;0;0;-2;-3;0;0;0;0;--------;Poison Resistance;2;Health Boost;1;--------;0
Rathian Coil β;5;Waist;46;2;0;0;-2;-3;1;1;0;0;--------;Poison Resistance;1;Health Boost;1;--------;0
Tzitzi Coil α;5;Waist;40;0;0;-2;-3;0;0;0;0;0;--------;Wide-Range;2;Water Attack;1;--------;0
Tzitzi Coil β;5;Waist;40;0;0;-2;-3;0;1;2;0;0;--------;Wide-Range;1;--------;0;--------;0
Lumu Coil α;5;Waist;44;-3;2;1;0;0;0;0;0;0;--------;Divine Blessing;2;--------;0;--------;0
Lumu Coil β;5;Waist;44;-3;2;1;0;0;1;1;0;0;--------;Divine Blessing;1;--------;0;--------;0
Girros Coil α;5;Waist;40;0;-3;0;2;1;0;0;0;0;--------;Effluvial Expert;1;Paralysis Attack;1;--------;0
Girros Coil β;5;Waist;40;0;-3;0;2;1;1;1;0;0;--------;Effluvial Expert;1;--------;0;--------;0
Baan Coil α;6;Waist;46;0;2;-1;0;-2;0;0;0;0;--------;Guard;2;--------;0;--------;0
Baan Coil β;6;Waist;46;0;2;-1;0;-2;1;2;0;0;--------;Guard;1;--------;0;--------;0
High Metal Coil α;6;Waist;50;0;-1;3;-2;0;0;0;0;0;--------;Capacity Boost;1;Defense Boost;1;--------;0
High Metal Coil β;6;Waist;50;0;-1;3;-2;0;1;1;0;0;--------;Capacity Boost;1;--------;0;--------;0
Ingot Coil α;6;Waist;50;-2;0;-1;3;0;0;0;0;0;--------;Windproof;2;--------;0;--------;0
Ingot Coil β;6;Waist;50;-2;0;-1;3;0;1;3;0;0;--------;Windproof;1;--------;0;--------;0
Rath Heart Coil α;6;Waist;52;3;0;0;-3;-4;0;0;0;0;Pink Rathian Mastery;Handicraft;1;Poison Resistance;1;--------;0
Rath Heart Coil β;6;Waist;52;3;0;0;-3;-4;1;1;0;0;Pink Rathian Mastery;Handicraft;1;--------;0;--------;0
Legiana Coil α;6;Waist;54;-1;2;3;-3;0;0;0;0;0;Legiana Favor;Ice Attack;2;Windproof;1;--------;0
Legiana Coil β;6;Waist;54;-1;2;3;-3;0;1;2;0;0;Legiana Favor;Ice Attack;2;--------;0;--------;0
Odogaron Coil α;6;Waist;54;2;2;-3;-2;0;0;0;0;0;Odogaron Mastery;Critical Eye;2;Speed Sharpening;1;--------;0
Odogaron Coil β;6;Waist;54;2;2;-3;-2;0;1;2;0;0;Odogaron Mastery;Critical Eye;2;--------;0;--------;0
Rathalos Coil α;6;Waist;54;3;1;1;-2;-3;0;0;0;0;Rathalos Mastery;Fire Attack;2;Focus;1;--------;0
Rathalos Coil β;6;Waist;54;3;1;1;-2;-3;1;2;0;0;Rathalos Mastery;Fire Attack;2;--------;0;--------;0
Rath Soul Coil α;7;Waist;56;3;2;-3;2;-4;0;0;0;0;Rathalos Mastery;Windproof;2;Piercing Shots;1;--------;0
Rath Soul Coil β;7;Waist;56;3;2;-3;2;-4;1;3;0;0;Rathalos Mastery;Windproof;2;--------;0;--------;0
Diablos Coil α;6;Waist;54;3;-2;-3;0;2;0;0;0;0;Diablos Mastery;Marathon Runner;2;Critical Draw;1;--------;0
Diablos Coil β;6;Waist;54;3;-2;-3;0;2;1;2;0;0;Diablos Mastery;Marathon Runner;2;--------;0;--------;0
Diablos Nero Coil α;7;Waist;56;2;-3;-4;0;2;0;0;0;0;Diablos Mastery;Resentment;1;Partbreaker;1;--------;0
Diablos Nero Coil β;7;Waist;56;2;-3;-4;0;2;1;2;0;0;Diablos Mastery;Resentment;1;--------;0;--------;0
Dodogama Coil α;5;Waist;48;2;0;0;-3;2;0;0;0;0;--------;Artillery;2;Blast Resistance;1;--------;0
Dodogama Coil β;5;Waist;48;2;0;0;-3;2;1;1;0;0;--------;Artillery;2;--------;0;--------;0
Lavasioth Coil α;6;Waist;56;3;-3;-2;1;2;0;0;0;0;--------;Quick Sheath;2;Recovery Up;1;--------;0
Lavasioth Coil β;6;Waist;56;3;-3;-2;1;2;1;1;0;0;--------;Quick Sheath;2;--------;0;--------;0
Uragaan Coil α;7;Waist;60;4;-3;-2;1;-2;2;1;1;0;Uragaan Protection;Partbreaker;1;Thunder Resistance;1;--------;0
Uragaan Coil β;7;Waist;60;4;-3;-2;1;-2;2;2;1;0;Uragaan Protection;Partbreaker;1;--------;0;--------;0
Nergigante Coil α;8;Waist;64;1;1;1;-3;-3;0;0;0;0;Nergigante Hunger;Attack Boost;2;Stamina Surge;1;--------;0
Nergigante Coil β;8;Waist;64;1;1;1;-3;-3;1;2;0;0;Nergigante Hunger;Attack Boost;2;--------;0;--------;0
King Beetle Elytra α;5;Waist;42;-1;-1;0;2;2;1;1;0;0;--------;Honey Hunter;1;Quick Sheath;1;--------;0
King Beetle Elytra β;5;Waist;42;-1;-1;0;2;2;2;2;1;0;--------;Honey Hunter;1;--------;0;--------;0
Butterfly Elytra α;5;Waist;42;-1;-1;0;2;2;1;1;0;0;--------;Honey Hunter;1;Quick Sheath;1;--------;0
Butterfly Elytra β;5;Waist;42;-1;-1;0;2;2;2;2;1;0;--------;Honey Hunter;1;--------;0;--------;0
Brigade Coil α;6;Waist;52;1;0;0;2;2;0;0;0;0;--------;Geologist;2;Recovery Speed;1;--------;0
Brigade Coil β;6;Waist;52;1;0;0;2;2;1;1;0;0;--------;Geologist;2;--------;0;--------;0
Damascus Coil α;7;Waist;60;4;-2;0;0;0;1;1;0;0;--------;Focus;1;Iron Skin;2;--------;0
Damascus Coil β;7;Waist;60;4;-2;0;0;0;3;1;1;1;--------;Focus;1;--------;0;--------;0
Dober Coil α;7;Waist;60;-2;0;-1;-1;4;1;2;0;0;--------;Dragon Resistance;2;Attack Boost;1;--------;0
Dober Coil β;7;Waist;60;-2;0;-1;-1;4;1;3;0;0;--------;Dragon Resistance;2;--------;0;--------;0
Kushala Cocoon α;8;Waist;64;0;2;4;-3;-2;0;0;0;0;Kushala Daora Flight;Ice Attack;2;Evade Extender;1;--------;0
Kushala Cocoon β;8;Waist;64;0;2;4;-3;-2;2;1;1;0;Kushala Daora Flight;Ice Attack;2;--------;0;--------;0
Kaiser Coil α;8;Waist;64;3;-3;-3;1;1;0;0;0;0;Teostra Technique;Blast Attack;2;Weakness Exploit;1;--------;0
Kaiser Coil β;8;Waist;64;3;-3;-3;1;1;1;2;0;0;Teostra Technique;Blast Attack;2;--------;0;--------;0
Kirin Hoop α;8;Waist;64;-3;-2;-2;4;2;0;0;0;0;Kirin Favor;Blight Resistance;1;Free Elem/Ammo Up;1;--------;0
Kirin Hoop β;8;Waist;64;-3;-2;-2;4;2;3;1;1;1;Kirin Favor;Blight Resistance;1;--------;0;--------;0
Vaal Hazak Coil α;8;Waist;64;-4;4;-1;1;-3;1;1;0;0;Vaal Hazak Vitality;Peak Performance;1;Effluvia Resistance;1;--------;0
Vaal Hazak Coil β;8;Waist;64;-4;4;-1;1;-3;2;1;1;0;Vaal Hazak Vitality;Peak Performance;1;--------;0;--------;0
Bazel Coil α;7;Waist;58;3;1;-2;-4;-2;1;1;0;0;Bazelgeuse Protection;Earplugs;2;Jump Master;1;--------;0
Bazel Coil β;7;Waist;58;3;1;-2;-4;-2;1;3;0;0;Bazelgeuse Protection;Earplugs;2;--------;0;--------;0
Death Stench Bowels α;7;Waist;62;3;2;3;-2;-4;0;0;0;0;--------;Dragon Attack;2;Focus;1;--------;0
Death Stench Bowels β;7;Waist;62;3;2;3;-2;-4;2;1;1;0;--------;Dragon Attack;2;--------;0;--------;0
Guild Cross Coil α;8;Waist;62;0;0;0;0;0;1;1;0;0;Guild Guidance;Fortify;1;Dragon Resistance;2;--------;0
Guild Cross Coil β;8;Waist;62;0;0;0;0;0;3;1;1;1;Guild Guidance;Fortify;1;--------;0;--------;0
Xeno'jiiva Spine α;8;Waist;72;-3;2;2;2;-4;1;2;0;0;Xeno'jiiva Divinity;Blight Resistance;2;Special Ammo Boost;1;--------;0
Xeno'jiiva Spine β;8;Waist;72;-3;2;2;2;-4;2;2;1;0;Xeno'jiiva Divinity;Blight Resistance;2;--------;0;--------;0
Zorah Spine α;6;Waist;44;4;-3;-2;-1;-3;0;0;0;0;Zorah Magdaros Mastery;Fortify;1;Tremor Resistance;1;--------;0
Zorah Spine β;6;Waist;44;4;-3;-2;-1;-3;1;2;0;0;Zorah Magdaros Mastery;Fortify;1;--------;0;--------;0
Commission Belt α;8;Waist;70;2;2;2;2;2;1;1;0;0;Commission Guidance;Mushroomancer;1;Pro Transporter;1;--------;0
Commission Belt β;8;Waist;70;2;2;2;2;2;1;2;0;0;Commission Guidance;Mushroomancer;1;--------;0;--------;0
Origin Coil;1;Waist;6;0;0;0;0;0;0;0;0;0;--------;--------;0;--------;0;--------;0
Kulve Taroth's Malice α;8;Waist;72;4;-2;-4;3;-2;1;1;0;0;--------;Free Elem/Ammo Up;1;Handicraft;2;--------;0
Kulve Taroth's Malice β;8;Waist;72;4;-2;-4;3;-2;2;3;1;0;--------;Free Elem/Ammo Up;1;Handicraft;1;--------;0
Blossom Coat;3;Waist;18;1;1;1;4;1;0;0;0;0;--------;Scoutfly Range Up;1;--------;0;--------;0
Diver's Belt;3;Waist;22;1;4;1;1;1;0;0;0;0;--------;Aquatic/Polar Mobility;1;--------;0;--------;0
Harvest Hoja;3;Waist;26;4;1;1;1;1;0;0;0;0;--------;Constitution;1;--------;0;--------;0
Orion Coat;4;Waist;30;1;1;4;1;1;0;0;0;0;--------;Health Boost;1;--------;0;--------;0
Gala Suit Tail;4;Waist;34;1;1;1;1;4;0;0;0;0;Astera Blessing;Slinger Capacity;1;--------;0;--------;0
Vangis Coil α;7;Waist;58;1;1;2;-3;-3;1;1;0;0;--------;Latent Power;1;Handicraft;1;--------;0
Vangis Coil β;7;Waist;58;1;1;2;-3;-3;2;3;1;0;--------;Latent Power;1;--------;0;--------;0
Drachen Coil α;8;Waist;72;-2;-2;-2;3;4;1;3;0;0;Soul of the Dragoon;Critical Eye;2;Power Prolonger;1;--------;0
Blossom Coat α;5;Waist;40;1;1;1;4;1;2;1;1;0;--------;Scoutfly Range Up;1;--------;0;--------;0
Diver's Belt α;5;Waist;46;1;4;1;1;1;1;2;0;0;--------;Aquatic/Polar Mobility;1;--------;0;--------;0
Harvest Hoja α;6;Waist;52;4;1;1;1;1;2;2;1;0;--------;Constitution;1;--------;0;--------;0
Orion Coat α;6;Waist;58;1;1;4;1;1;2;3;1;0;--------;Health Boost;1;--------;0;--------;0
Gala Suit Tail α;7;Waist;64;1;1;1;1;4;3;3;1;1;Astera Blessing;Slinger Capacity;1;--------;0;--------;0
Butterfly Elytra;3;Waist;22;-1;-1;0;2;2;0;0;0;0;--------;Defense Boost;1;--------;0;--------;0
Butterfly Elytra α;5;Waist;42;-1;-1;0;2;2;1;1;0;0;--------;Defense Boost;2;Marathon Runner;1;--------;0
Butterfly Elytra β;5;Waist;42;-1;-1;0;2;2;1;3;0;0;--------;Defense Boost;2;--------;0;--------;0
Queen Beetle Elytra;3;Waist;22;-1;-1;0;2;2;0;0;0;0;--------;Defense Boost;1;--------;0;--------;0
Queen Beetle Elytra α;5;Waist;42;-1;-1;0;2;2;1;1;0;0;--------;Defense Boost;2;Marathon Runner;1;--------;0
Queen Beetle Elytra β;5;Waist;42;-1;-1;0;2;2;1;3;0;0;--------;Defense Boost;2;--------;0;--------;0
Vaal Hazak Coil γ;8;Waist;72;-4;4;-1;1;-3;3;2;1;1;Vaal Hazak Vitality;Recovery Speed;2;Dragon Attack;1;--------;0
Kirin Hoop γ;8;Waist;72;-3;-2;-2;4;2;2;1;1;0;Kirin Favor;Marathon Runner;2;--------;0;--------;0
Kaiser Coil γ;8;Waist;72;3;-3;-3;1;1;2;1;1;0;Teostra Technique;Latent Power;3;--------;0;--------;0
Kushala Cocoon γ;8;Waist;72;0;2;4;-3;-2;2;1;1;0;Kushala Daora Flight;Handicraft;2;--------;0;--------;0
Nergigante Coil γ;8;Waist;72;1;1;1;-3;-3;2;3;1;0;Nergigante Hunger;Maximum Might;1;Agitator;1;--------;0
Zorah Spine γ;8;Waist;72;4;-3;-2;-1;-3;2;3;2;0;Zorah Magdaros Mastery;Bombardier;2;Critical Eye;1;--------;0
Xeno'jiiva Spine γ;8;Waist;72;-3;2;2;2;-4;2;3;1;0;Xeno'jiiva Divinity;Critical Boost;1;--------;0;--------;0
HARDUMMY;5;Waist;46;1;1;1;1;1;1;3;0;0;Anjanath Will;Stealth;2;--------;0;--------;0
Ryu's Torso;2;Waist;12;2;0;-3;5;2;0;0;0;0;--------;Latent Power;1;--------;0;--------;0
Ryu's Torso α;7;Waist;60;2;0;-3;5;2;1;3;0;0;Rathalos Mastery;Agitator;1;--------;0;--------;0
Sakura's Skirt α;6;Waist;50;0;4;4;0;-2;1;3;0;0;Pink Rathian Mastery;Latent Power;1;--------;0;--------;0
Azure Starlord Tassets α;7;Waist;56;2;2;0;0;3;1;2;0;0;Rathalos Mastery;Handicraft;1;--------;0;--------;0
Dante's Belt α;8;Waist;64;3;-3;-3;3;3;1;3;0;0;--------;Evade Window;1;Latent Power;1;--------;0
Empress Coil α;8;Waist;70;3;1;-3;1;-2;2;2;1;0;Lunastra Favor;Tool Specialist;2;Blast Attack;1;--------;0
Empress Coil β;8;Waist;70;3;1;-3;1;-2;2;2;2;0;Lunastra Favor;Tool Specialist;2;--------;0;--------;0
Invalid Message;1;Waist;2;0;0;0;0;0;0;0;0;0;--------;--------;0;--------;0;--------;0
HARDUMMY;8;Waist;64;1;1;1;1;1;2;3;1;0;Anjanath Will;Stealth;2;Weakness Exploit;1;--------;0
Empress Coil γ;8;Waist;70;3;1;-3;1;-2;1;3;0;0;Lunastra Favor;Evade Window;2;Health Boost;2;--------;0
Geralt's Torso α;8;Waist;70;2;1;-1;-2;3;1;2;0;0;Witcher's Knowledge;Bombardier;2;Weakness Exploit;1;--------;0
Ciri's Torso α;8;Waist;70;-2;-1;1;2;3;1;2;0;0;--------;Free Elem/Ammo Up;1;Evade Extender;2;--------;0
Kulve Taroth's Malice γ;8;Waist;72;4;-2;-4;3;-2;1;3;0;0;--------;Critical Boost;1;Weakness Exploit;1;--------;0
Defender Waist α;6;Waist;50;2;0;2;0;3;1;1;0;0;--------;Health Boost;2;Divine Blessing;1;--------;0
Bone Coil α+;9;Waist;114;2;0;0;2;2;1;3;0;0;--------;Horn Maestro;1;Partbreaker;1;--------;0
Bone Coil β+;9;Waist;114;2;0;0;2;2;2;4;1;0;--------;Horn Maestro;1;--------;0;--------;0
Alloy Coil α+;9;Waist;114;-2;0;-2;-2;0;1;3;0;0;--------;Poison Resistance;2;Windproof;1;--------;0
Alloy Coil β+;9;Waist;114;-2;0;-2;-2;0;1;4;0;0;--------;Poison Resistance;1;Windproof;1;--------;0
Vespoid Coil α+;9;Waist;116;-2;1;1;1;2;1;3;0;0;--------;Paralysis Resistance;2;Quick Sheath;1;--------;0
Vespoid Coil β+;9;Waist;116;-2;1;1;1;2;2;4;1;0;--------;Paralysis Resistance;1;--------;0;--------;0
Hornetaur Coil α+;9;Waist;116;-1;-1;0;0;2;1;2;0;0;--------;Weakness Exploit;1;Hunger Resistance;1;--------;0
Hornetaur Coil β+;9;Waist;116;-1;-1;0;0;2;2;4;1;0;--------;Weakness Exploit;1;--------;0;--------;0
Jagras Coil α+;9;Waist;116;-2;2;-1;-1;1;2;2;1;0;--------;Recovery Up;1;Speed Eating;1;--------;0
Jagras Coil β+;9;Waist;116;-2;2;-1;-1;1;2;4;1;0;--------;Recovery Up;1;--------;0;--------;0
Tzitzi Coil α+;9;Waist;116;0;0;-2;-3;0;1;2;0;0;--------;Wide-Range;2;Water Attack;2;--------;0
Tzitzi Coil β+;9;Waist;116;0;0;-2;-3;0;2;4;1;0;--------;Wide-Range;2;--------;0;--------;0
Girros Coil α+;9;Waist;116;0;-3;0;2;1;1;3;0;0;--------;Effluvial Expert;1;Paralysis Attack;2;--------;0
Girros Coil β+;9;Waist;116;0;-3;0;2;1;2;4;2;0;--------;Effluvial Expert;1;--------;0;--------;0
Dodogama Coil α+;9;Waist;120;2;0;0;-3;2;2;2;1;0;--------;Artillery;2;Blast Resistance;1;--------;0
Dodogama Coil β+;9;Waist;120;2;0;0;-3;2;2;4;1;0;--------;Artillery;2;--------;0;--------;0
Kulu Coil α+;9;Waist;116;0;-3;1;0;0;1;3;0;0;--------;Item Prolonger;2;Critical Eye;1;--------;0
Kulu Coil β+;9;Waist;116;0;-3;1;0;0;2;4;1;0;--------;Item Prolonger;2;--------;0;--------;0
Pukei Coil α+;9;Waist;118;0;3;0;-3;1;1;3;0;0;--------;Poison Attack;2;Item Prolonger;1;--------;0
Pukei Coil β+;9;Waist;118;0;3;0;-3;1;2;4;1;0;--------;Poison Attack;1;Item Prolonger;1;--------;0
Barroth Coil α+;9;Waist;118;-3;-1;-1;3;0;1;1;0;0;--------;Agitator;2;Guard;1;--------;0
Barroth Coil β+;9;Waist;118;-3;-1;-1;3;0;1;4;0;0;--------;Agitator;2;--------;0;--------;0
Jyura Coil α+;9;Waist;118;-1;2;0;-3;0;1;3;0;0;--------;Ice Resistance;2;Latent Power;1;--------;0
Jyura Coil β+;9;Waist;118;-1;2;0;-3;0;2;4;1;0;--------;Ice Resistance;2;--------;0;--------;0
Beo Coil α+;9;Waist;118;-3;0;3;-2;2;1;2;0;0;--------;Health Boost;2;Earplugs;2;--------;0
Beo Coil β+;9;Waist;118;-3;0;3;-2;2;2;4;1;0;--------;Health Boost;2;Earplugs;1;--------;0
Kadachi Coil α+;9;Waist;120;0;-3;0;3;0;2;3;1;0;--------;Thunder Attack;2;Thunder Resistance;1;--------;0
Kadachi Coil β+;9;Waist;120;0;-3;0;3;0;2;4;1;0;--------;Thunder Attack;2;--------;0;--------;0
High Metal Coil α+;9;Waist;128;0;-1;3;-2;0;2;2;2;0;--------;Capacity Boost;1;Defense Boost;2;--------;0
High Metal Coil β+;9;Waist;128;0;-1;3;-2;0;2;4;2;0;--------;Capacity Boost;1;Defense Boost;1;--------;0
Banbaro Coil α+;9;Waist;130;-2;2;3;-1;-3;1;3;0;0;--------;Mushroomancer;1;Offensive Guard;1;--------;0
Banbaro Coil β+;9;Waist;130;-2;2;3;-1;-3;2;4;1;0;--------;Mushroomancer;1;--------;0;--------;0
Anja Coil α+;9;Waist;132;3;-3;-1;-1;0;2;3;1;0;Anjanath Dominance;Fire Resistance;2;Artillery;1;--------;0
Anja Coil β+;9;Waist;132;3;-3;-1;-1;0;2;4;2;0;Anjanath Dominance;Fire Resistance;2;--------;0;--------;0
Rathian Coil α+;9;Waist;130;2;0;0;-2;-3;2;3;2;0;Rathian Essence;Poison Resistance;2;Health Boost;1;--------;0
Rathian Coil β+;9;Waist;130;2;0;0;-2;-3;2;4;2;0;Rathian Essence;Poison Resistance;1;Health Boost;1;--------;0
Rath Heart Coil α+;9;Waist;132;3;0;0;-3;-4;1;3;0;0;Rathian Essence;Handicraft;1;Poison Resistance;2;--------;0
Rath Heart Coil β+;9;Waist;132;3;0;0;-3;-4;1;4;0;0;Rathian Essence;Handicraft;1;Poison Resistance;1;--------;0
Lumu Coil α+;9;Waist;130;-3;2;1;0;0;2;2;2;0;--------;Divine Blessing;2;Windproof;1;--------;0
Lumu Coil β+;9;Waist;130;-3;2;1;0;0;2;4;1;0;--------;Divine Blessing;1;Windproof;1;--------;0
Lumu Phantasm Coil α+;9;Waist;132;-3;-3;1;2;1;1;2;0;0;--------;Sleep Attack;2;Wide-Range;1;--------;0
Lumu Phantasm Coil β+;9;Waist;132;-3;-3;1;2;1;1;4;0;0;--------;Sleep Attack;2;--------;0;--------;0
Pukei Lagoon Coil α+;9;Waist;132;0;3;-3;-2;0;1;2;0;0;--------;Water Attack;2;Partbreaker;1;--------;0
Pukei Lagoon Coil β+;9;Waist;132;0;3;-3;-2;0;1;4;0;0;--------;Water Attack;1;Partbreaker;1;--------;0
Viper Kadachi Coil α+;9;Waist;132;1;3;-2;-3;1;1;2;0;0;--------;Constitution;1;Quick Sheath;1;--------;0
Viper Kadachi Coil β+;9;Waist;132;1;3;-2;-3;1;2;4;1;0;--------;Constitution;1;--------;0;--------;0
Baan Coil α+;9;Waist;134;0;2;-1;0;-2;1;1;0;0;--------;Guard;2;Sleep Resistance;2;--------;0
Baan Coil β+;9;Waist;134;0;2;-1;0;-2;1;4;0;0;--------;Guard;2;--------;0;--------;0
Ingot Coil α+;10;Waist;136;-2;0;-1;3;0;1;2;0;0;--------;Windproof;2;Free Elem/Ammo Up;1;--------;0
Ingot Coil β+;10;Waist;136;-2;0;-1;3;0;2;4;1;0;--------;Windproof;1;Free Elem/Ammo Up;1;--------;0
Barioth Faulds α+;10;Waist;138;-3;2;3;-2;0;1;3;0;0;Barioth Hidden Art;Quick Sheath;1;Recovery Up;1;--------;0
Barioth Faulds β+;10;Waist;138;-3;2;3;-2;0;1;4;0;0;Barioth Hidden Art;Quick Sheath;1;--------;0;--------;0
Rathalos Coil α+;10;Waist;140;3;1;1;-2;-3;1;2;0;0;Rathalos Essence;Fire Attack;2;Focus;2;--------;0
Rathalos Coil β+;10;Waist;140;3;1;1;-2;-3;2;4;2;0;Rathalos Essence;Fire Attack;2;--------;0;--------;0
Diablos Coil α+;10;Waist;140;3;-2;-3;0;2;1;2;0;0;Diablos Ambition;Marathon Runner;2;Critical Draw;1;--------;0
Diablos Coil β+;10;Waist;140;3;-2;-3;0;2;2;4;1;0;Diablos Ambition;Marathon Runner;2;--------;0;--------;0
Legiana Coil α+;10;Waist;140;-1;2;3;-3;0;1;2;0;0;Legiana Ambition;Ice Attack;2;Windproof;2;--------;0
Legiana Coil β+;10;Waist;140;-1;2;3;-3;0;2;4;1;0;Legiana Ambition;Ice Attack;2;Windproof;1;--------;0
Odogaron Coil α+;10;Waist;140;2;2;-3;-2;0;1;2;0;0;Odogaron Essence;Critical Eye;3;Speed Sharpening;1;--------;0
Odogaron Coil β+;10;Waist;140;2;2;-3;-2;0;2;4;2;0;Odogaron Essence;Critical Eye;2;--------;0;--------;0
Lavasioth Coil α+;10;Waist;140;3;-3;-2;1;2;1;1;0;0;--------;Quick Sheath;2;Recovery Up;2;--------;0
Lavasioth Coil β+;10;Waist;140;3;-3;-2;1;2;1;4;0;0;--------;Quick Sheath;2;Recovery Up;1;--------;0
