name|rarity|equid_slot|defense|fire_res|water_res|ice_res|thunder_res|dragon_res|slot_count|slot_1_size|slot_2_size|slot_3_size|set_skill_1|skill_1|skill_1_level|skill_2|skill_2_level|skill_3|skill_3_level
Rath Soul Mail α+|11|Chest|148|3|2|-3|2|-4|1|2|0|0|189: Rathalos Essence|47: Free Elem/Ammo Up|1|56: Partbreaker|1|0: --------|0
Rath Soul Mail β+|11|Chest|148|3|2|-3|2|-4|2|4|1|0|189: Rathalos Essence|47: Free Elem/Ammo Up|1|0: --------|0|0: --------|0
Diablos Nero Mail α+|11|Chest|148|2|-3|-4|0|2|1|2|0|0|190: Diablos Ambition|66: Resentment|2|73: Marathon Runner|1|0: --------|0
Diablos Nero Mail β+|11|Chest|148|2|-3|-4|0|2|2|4|1|0|190: Diablos Ambition|66: Resentment|1|73: Marathon Runner|1|0: --------|0
Death Garon Mail α+|11|Chest|148|-2|-3|-2|-2|4|1|2|0|0|192: Odogaron Essence|48: Critical Eye|3|28: Dragon Resistance|2|0: --------|0
Death Garon Mail β+|11|Chest|148|-2|-3|-2|-2|4|2|4|1|0|192: Odogaron Essence|48: Critical Eye|2|28: Dragon Resistance|1|0: --------|0
Acidic Glavenus Mail α+|11|Chest|150|-3|2|2|-1|-1|1|1|0|0|173: Glavenus Essence|54: Handicraft|2|76: Stamina Surge|1|0: --------|0
Acidic Glavenus Mail β+|11|Chest|150|-3|2|2|-1|-1|2|4|1|0|173: Glavenus Essence|54: Handicraft|1|76: Stamina Surge|1|0: --------|0
Artian Mail α+|10|Chest|142|1|-2|2|-2|3|1|1|0|0|179: Ancient Divinity|48: Critical Eye|3|63: Peak Performance|1|0: --------|0
Artian Mail β+|10|Chest|142|1|-2|2|-2|3|1|4|0|0|179: Ancient Divinity|48: Critical Eye|2|63: Peak Performance|1|0: --------|0
Dober Mail α+|11|Chest|152|-2|0|-1|-1|4|3|1|1|1|0: --------|19: Attack Boost|2|116: Effluvia Resistance|1|0: --------|0
Dober Mail β+|11|Chest|152|-2|0|-1|-1|4|3|4|1|1|0: --------|19: Attack Boost|1|116: Effluvia Resistance|1|0: --------|0
Damascus Mail α+|11|Chest|152|4|-2|0|0|0|2|3|1|0|0: --------|52: Focus|2|20: Defense Boost|2|0: --------|0
Damascus Mail β+|11|Chest|152|4|-2|0|0|0|3|4|2|1|0: --------|52: Focus|2|0: --------|0|0: --------|0
Rimeguard Mail α+|12|Chest|154|-3|2|4|-1|-1|1|1|0|0|178: Velkhana Divinity|81: Quick Sheath|2|55: Critical Draw|1|0: --------|0
Rimeguard Mail β+|12|Chest|154|-3|2|4|-1|-1|2|4|1|0|178: Velkhana Divinity|81: Quick Sheath|2|0: --------|0|0: --------|0
Pride Mail α+|11|Chest|154|3|1|-4|-2|-2|2|1|1|0|194: Bazelgeuse Ambition|80: Guard|2|6: Blast Resistance|2|0: --------|0
Pride Mail β+|11|Chest|154|3|1|-4|-2|-2|3|4|1|1|194: Bazelgeuse Ambition|80: Guard|2|0: --------|0|0: --------|0
Fellshroud Mail α+|12|Chest|156|-2|4|1|1|-3|2|3|1|0|196: Vaal Soulvein|23: Recovery Speed|2|34: Dragon Attack|2|0: --------|0
Fellshroud Mail β+|12|Chest|156|-2|4|1|1|-3|2|4|2|0|196: Vaal Soulvein|23: Recovery Speed|2|34: Dragon Attack|1|0: --------|0
Kaiser Mail α+|12|Chest|156|3|-3|-3|1|1|2|2|1|0|143: Teostra Technique|61: Latent Power|1|70: Special Ammo Boost|2|0: --------|0
Kaiser Mail β+|12|Chest|156|3|-3|-3|1|1|3|4|1|1|143: Teostra Technique|61: Latent Power|1|0: --------|0|0: --------|0
Kushala Cista α+|12|Chest|156|0|2|4|-3|-2|1|1|0|0|144: Kushala Daora Flight|54: Handicraft|3|0: --------|0|0: --------|0
Kushala Cista β+|12|Chest|156|0|2|4|-3|-2|2|4|2|0|144: Kushala Daora Flight|54: Handicraft|2|0: --------|0|0: --------|0
Kirin Jacket α+|12|Chest|154|-3|-2|-2|4|2|2|3|2|0|199: Kirin Divinity|48: Critical Eye|3|97: Divine Blessing|1|0: --------|0
Kirin Jacket β+|12|Chest|154|-3|-2|-2|4|2|2|4|2|0|199: Kirin Divinity|48: Critical Eye|2|97: Divine Blessing|1|0: --------|0
Tentacle Cloak α+|12|Chest|158|-3|4|0|3|-2|2|2|2|0|177: Namielle Divinity|29: Blight Resistance|2|120: Tool Specialist|1|0: --------|0
Tentacle Cloak β+|12|Chest|158|-3|4|0|3|-2|2|4|2|0|177: Namielle Divinity|29: Blight Resistance|1|120: Tool Specialist|1|0: --------|0
Guild Palace Mail α+|11|Chest|154|1|2|1|2|1|2|1|1|0|200: Guild Pride|62: Agitator|2|64: Heroics|1|0: --------|0
Guild Palace Mail β+|11|Chest|154|1|2|1|2|1|2|4|2|0|200: Guild Pride|62: Agitator|1|64: Heroics|1|0: --------|0
Clockwork Mail α+|10|Chest|142|2|2|-1|2|-1|2|1|1|0|180: Commission Alchemy|62: Agitator|2|70: Special Ammo Boost|1|0: --------|0
Clockwork Mail β+|10|Chest|142|2|2|-1|2|-1|2|4|1|0|180: Commission Alchemy|62: Agitator|2|0: --------|0|0: --------|0
Ruinous Mail α+|12|Chest|166|1|1|1|-3|-3|2|2|2|0|203: Nergigante Ambition|76: Stamina Surge|2|101: Maximum Might|1|0: --------|0
Ruinous Mail β+|12|Chest|166|1|1|1|-3|-3|2|4|2|0|203: Nergigante Ambition|76: Stamina Surge|2|0: --------|0|0: --------|0
Shara Ishvalda Mail α+|12|Chest|162|0|-2|-3|3|0|2|3|2|0|176: Shara Ishvalda Divinity|186: Coalescence|2|21: Health Boost|1|0: --------|0
Shara Ishvalda Mail β+|12|Chest|162|0|-2|-3|3|0|2|4|2|0|176: Shara Ishvalda Divinity|186: Coalescence|2|0: --------|0|0: --------|0
Esurient Mail α+|11|Chest|156|2|1|1|-3|-3|1|2|0|0|195: Deviljho Essence|85: Speed Eating|1|54: Handicraft|2|0: --------|0
Esurient Mail β+|11|Chest|156|2|1|1|-3|-3|3|4|2|2|195: Deviljho Essence|85: Speed Eating|1|0: --------|0|0: --------|0
Guildwork Body α+|12|Chest|162|2|1|2|1|2|3|3|1|1|200: Guild Pride|111: Cliffhanger|1|104: Flinch Free|1|0: --------|0
Guildwork Body β+|12|Chest|162|2|1|2|1|2|3|4|2|2|200: Guild Pride|111: Cliffhanger|1|0: --------|0|0: --------|0
Golden Lunemail α+|12|Chest|162|3|-2|0|-4|4|2|3|1|0|175: Gold Rathian Essence|97: Divine Blessing|2|66: Resentment|1|0: --------|0
Golden Lunemail β+|12|Chest|162|3|-2|0|-4|4|3|4|2|1|175: Gold Rathian Essence|97: Divine Blessing|2|0: --------|0|0: --------|0
Silver Solmail α+|12|Chest|164|4|-3|-2|-2|3|1|1|0|0|174: Silver Rathalos Essence|49: Critical Boost|2|30: Fire Attack|2|0: --------|0
Silver Solmail β+|12|Chest|164|4|-3|-2|-2|3|1|4|0|0|174: Silver Rathalos Essence|49: Critical Boost|2|0: --------|0|0: --------|0
Zinogre Mail α+|11|Chest|158|-1|-1|-4|4|1|1|3|0|0|169: Zinogre Essence|61: Latent Power|3|39: Normal Shots|1|0: --------|0
Zinogre Mail β+|11|Chest|158|-1|-1|-4|4|1|1|4|0|0|169: Zinogre Essence|61: Latent Power|3|0: --------|0|0: --------|0
Stygian Mail α+|11|Chest|160|2|-4|0|-5|4|1|2|0|0|169: Zinogre Essence|12: Windproof|3|104: Flinch Free|2|0: --------|0
Stygian Mail β+|11|Chest|160|2|-4|0|-5|4|1|4|0|0|169: Zinogre Essence|12: Windproof|3|104: Flinch Free|1|0: --------|0
Garuga Mail α+|11|Chest|154|2|-3|-2|2|-2|1|1|0|0|0: --------|11: Earplugs|2|48: Critical Eye|2|0: --------|0
Garuga Mail β+|11|Chest|154|2|-3|-2|2|-2|1|4|0|0|0: --------|11: Earplugs|1|48: Critical Eye|2|0: --------|0
Zorah Hide α+|12|Chest|160|4|-3|-2|-1|-3|2|3|1|0|201: Zorah Magdaros Essence|13: Tremor Resistance|2|71: Artillery|2|0: --------|0
Zorah Hide β+|12|Chest|160|4|-3|-2|-1|-3|2|4|2|0|201: Zorah Magdaros Essence|13: Tremor Resistance|2|0: --------|0|0: --------|0
Golden Haori α+|11|Chest|158|2|0|-5|3|2|2|3|1|0|208: Rajang's Rage|66: Resentment|2|86: Speed Sharpening|2|0: --------|0
Golden Haori β+|11|Chest|158|2|0|-5|3|2|3|4|1|1|208: Rajang's Rage|66: Resentment|2|0: --------|0|0: --------|0
Grand God's Peer Garb α+|12|Chest|170|2|0|-5|3|2|1|1|0|0|217: Rajang Will|101: Maximum Might|3|11: Earplugs|2|0: --------|0
Grand God's Peer Garb β+|12|Chest|170|2|0|-5|3|2|2|4|2|0|217: Rajang Will|101: Maximum Might|3|0: --------|0|0: --------|0
Brachydium Mail α+|12|Chest|170|3|-2|-3|1|1|3|2|1|1|218: Brachydios Will|62: Agitator|2|38: Blast Attack|3|0: --------|0
Brachydium Mail β+|12|Chest|170|3|-2|-3|1|1|3|4|2|1|218: Brachydios Will|62: Agitator|2|0: --------|0|0: --------|0
Safi Crested Chest α+|12|Chest|168|2|1|1|1|-1|2|3|2|0|211: Safi'jiiva Seal|29: Blight Resistance|2|49: Critical Boost|1|0: --------|0
Safi Crested Chest β+|12|Chest|168|2|1|1|1|-1|2|4|2|0|211: Safi'jiiva Seal|29: Blight Resistance|1|49: Critical Boost|1|0: --------|0
Escadora Soul α+|12|Chest|160|3|0|3|0|2|3|2|1|1|221: Alatreon Divinity|21: Health Boost|3|66: Resentment|2|0: --------|0
Escadora Soul β+|12|Chest|160|3|0|3|0|2|3|4|1|1|221: Alatreon Divinity|21: Health Boost|3|66: Resentment|1|0: --------|0
Empress Mail α+|12|Chest|164|3|1|-3|1|-2|1|2|0|0|202: Lunastra Essence|63: Peak Performance|2|82: Wide-Range|2|0: --------|0
Empress Mail β+|12|Chest|164|3|1|-3|1|-2|2|4|1|0|202: Lunastra Essence|63: Peak Performance|1|82: Wide-Range|2|0: --------|0
Kulve Taroth's Ire α+|12|Chest|176|4|-2|-2|3|-4|2|3|3|0|219: Kulve Taroth Essence|85: Speed Eating|3|84: Free Meal|1|0: --------|0
Kulve Taroth's Ire β+|12|Chest|176|4|-2|-2|3|-4|2|4|3|0|219: Kulve Taroth Essence|85: Speed Eating|3|0: --------|0|0: --------|0
Rose Jacket α+|10|Chest|150|4|1|1|1|1|1|4|0|0|214: Full Bloom Blessing|19: Attack Boost|3|0: --------|0|0: --------|0
Passionate Body α+|10|Chest|156|1|4|1|1|1|2|4|1|0|215: Sizzling Blessing|94: Master Gatherer|1|96: Carving Pro|1|0: --------|0
Demonlord Cloak α+|11|Chest|162|1|1|1|4|1|2|2|2|0|216: Fun Fright Blessing|29: Blight Resistance|3|0: --------|0|0: --------|0
Oolong Vest α+|9|Chest|120|1|1|4|1|1|1|4|0|0|212: Joyful Blessing|76: Stamina Surge|2|0: --------|0|0: --------|0
Astral Cloth α+|9|Chest|140|2|2|2|2|2|1|1|0|0|213: Appreciation Blessing|49: Critical Boost|2|0: --------|0|0: --------|0
Buff Chest α+|11|Chest|154|2|-1|-1|0|-3|3|1|1|1|0: --------|62: Agitator|3|65: Fortify|1|0: --------|0
Rex Roar Mail α+|11|Chest|158|3|-4|0|-2|0|1|3|0|0|170: Tigrex Essence|19: Attack Boost|3|50: Weakness Exploit|1|0: --------|0
Rex Roar Mail β+|11|Chest|158|3|-4|0|-2|0|2|4|1|0|170: Tigrex Essence|19: Attack Boost|2|50: Weakness Exploit|1|0: --------|0
Guardian Suit α+|6|Chest|50|2|0|2|0|3|0|0|0|0|0: --------|73: Marathon Runner|1|22: Recovery Up|1|0: --------|0
HARDUMMY|12|Chest|132|-1|-1|-1|3|2|3|4|2|1|209: Power Cell|33: Thunder Attack|3|0: --------|0|0: --------|0
Tentacle Cloak γ+|12|Chest|176|-3|4|0|3|-2|1|4|0|0|177: Namielle Divinity|78: Evade Window|4|31: Water Attack|2|0: --------|0
Azure Age Haori α+|12|Chest|170|2|2|0|0|3|1|4|0|0|174: Silver Rathalos Essence|74: Constitution|2|52: Focus|1|0: --------|0
Rimeguard Mail γ+|12|Chest|180|-3|2|4|-1|-1|3|4|2|1|178: Velkhana Divinity|55: Critical Draw|3|32: Ice Attack|3|0: --------|0
Frostfang Mail α+|11|Chest|162|-3|2|3|-2|0|2|3|2|0|220: Frostfang Absolute Art|19: Attack Boost|3|55: Critical Draw|1|0: --------|0
Frostfang Mail β+|11|Chest|162|-3|2|3|-2|0|2|4|2|0|220: Frostfang Absolute Art|19: Attack Boost|3|0: --------|0|0: --------|0
Dragonhide α+|12|Chest|180|-1|2|0|2|-4|3|4|4|3|222: Fatalis Legend|50: Weakness Exploit|1|78: Evade Window|2|0: --------|0
Dragonhide β+|12|Chest|180|-1|2|0|2|-4|3|4|4|4|222: Fatalis Legend|50: Weakness Exploit|1|78: Evade Window|1|0: --------|0
HARDUMMY|12|Chest|160|2|0|2|2|2|2|4|3|0|182: Anjanath Dominance|73: Marathon Runner|1|76: Stamina Surge|1|0: --------|0
Leon's Body α+|12|Chest|150|3|2|3|2|0|2|1|1|0|210: Survivor|62: Agitator|2|50: Weakness Exploit|1|0: --------|0
Claire's Body α+|12|Chest|150|3|2|3|2|0|2|1|1|0|210: Survivor|62: Agitator|2|78: Evade Window|2|0: --------|0
Artemis Mail α+|11|Chest|140|2|2|1|1|2|2|1|1|0|224: New World|11: Earplugs|2|22: Recovery Up|1|0: --------|0
Artemis's Body α+|11|Chest|140|2|2|1|1|2|2|1|1|0|224: New World|11: Earplugs|2|22: Recovery Up|1|0: --------|0
Leather Gloves|1|Arms|2|2|0|0|0|0|0|0|0|0|0: --------|0: --------|0|0: --------|0|0: --------|0
Chainmail Gloves|1|Arms|2|0|2|0|0|0|0|0|0|0|0: --------|0: --------|0|0: --------|0|0: --------|0
Hunter's Vambraces|1|Arms|6|2|2|0|0|0|0|0|0|0|0: --------|103: Stealth|1|0: --------|0|0: --------|0
Bone Vambraces|1|Arms|6|2|0|0|2|2|0|0|0|0|0: --------|57: Slugger|1|0: --------|0|0: --------|0
Alloy Vambraces|2|Arms|8|-2|1|-2|-2|1|0|0|0|0|0: --------|20: Defense Boost|1|0: --------|0|0: --------|0
Vespoid Vambraces|1|Arms|8|-2|1|1|1|2|0|0|0|0|0: --------|36: Paralysis Attack|1|0: --------|0|0: --------|0
Kestodon Guards|1|Arms|12|4|0|0|0|0|0|0|0|0|0: --------|122: Affinity Sliding|1|0: --------|0|0: --------|0
Jagras Vambraces|1|Arms|8|-2|2|-1|-1|1|0|0|0|0|0: --------|98: Palico Rally|1|0: --------|0|0: --------|0
Kulu Vambraces|1|Arms|10|0|-3|1|0|0|0|0|0|0|0: --------|93: Pro Transporter|1|0: --------|0|0: --------|0
Pukei Vambraces|2|Arms|12|0|3|0|-3|1|0|0|0|0|0: --------|1: Poison Resistance|1|0: --------|0|0: --------|0
Barroth Vambraces|2|Arms|14|-3|-1|-1|3|0|0|0|0|0|0: --------|73: Marathon Runner|1|0: --------|0|0: --------|0
Jyura Vambraces|2|Arms|14|-1|2|0|-3|0|0|0|0|0|0: --------|31: Water Attack|1|0: --------|0|0: --------|0
Kadachi Vambraces|2|Arms|16|0|-3|0|3|0|0|0|0|0|0: --------|79: Evade Extender|1|0: --------|0|0: --------|0
High Metal Braces|3|Arms|18|0|-1|3|-2|0|0|0|0|0|0: --------|20: Defense Boost|1|0: --------|0|0: --------|0
Hornetaur Vambraces|3|Arms|18|-1|-1|0|0|2|0|0|0|0|0: --------|84: Free Meal|1|0: --------|0|0: --------|0
Anja Vambraces|3|Arms|20|3|-3|-1|-1|0|0|0|0|0|125: Anjanath Power|70: Special Ammo Boost|1|0: --------|0|0: --------|0
Rathian Vambraces|3|Arms|22|2|0|0|-2|-3|0|0|0|0|0: --------|35: Poison Attack|1|0: --------|0|0: --------|0
Tzitzi Vambraces|3|Arms|18|0|0|-2|-3|0|0|0|0|0|0: --------|4: Stun Resistance|1|0: --------|0|0: --------|0
Lumu Vambraces|3|Arms|20|-3|2|1|0|0|0|0|0|0|0: --------|71: Artillery|1|0: --------|0|0: --------|0
Girros Vambraces|3|Arms|20|0|-3|0|2|1|0|0|0|0|0: --------|98: Palico Rally|1|0: --------|0|0: --------|0
Baan Vambraces|3|Arms|24|0|2|-1|0|-2|0|0|0|0|0: --------|37: Sleep Attack|1|0: --------|0|0: --------|0
King Beetle Brachia|3|Arms|22|-1|-1|0|2|2|0|0|0|0|0: --------|75: Leap of Faith|1|0: --------|0|0: --------|0
Butterfly Brachia|3|Arms|22|-1|-1|0|2|2|0|0|0|0|0: --------|75: Leap of Faith|1|0: --------|0|0: --------|0
Ingot Vambraces|4|Arms|28|-2|0|-1|3|0|0|0|0|0|0: --------|21: Health Boost|1|0: --------|0|0: --------|0
Legiana Vambraces|4|Arms|30|-1|2|3|-3|0|0|0|0|0|151: Legiana Blessing|60: Airborne|1|0: --------|0|0: --------|0
Odogaron Vambraces|4|Arms|30|2|2|-3|-2|0|0|0|0|0|153: Odogaron Power|74: Constitution|1|0: --------|0|0: --------|0
Rathalos Vambraces|4|Arms|30|3|1|1|-2|-3|0|0|0|0|128: Rathalos Power|24: Fire Resistance|1|0: --------|0|0: --------|0
Diablos Vambraces|4|Arms|32|3|-2|-3|0|2|0|0|0|0|129: Diablos Power|64: Heroics|1|0: --------|0|0: --------|0
Kirin Longarms|4|Arms|34|-3|-2|-2|4|2|0|0|0|0|130: Kirin Blessing|29: Blight Resistance|1|0: --------|0|0: --------|0
Death Stench Grip|4|Arms|32|3|2|3|-2|-4|0|0|0|0|0: --------|52: Focus|1|0: --------|0|0: --------|0
Brigade Vambraces|4|Arms|28|1|0|0|2|2|0|0|0|0|0: --------|72: Heavy Artillery|1|0: --------|0|0: --------|0
Leather Gloves α|5|Arms|32|2|0|0|0|0|0|0|0|0|0: --------|23: Recovery Speed|1|0: --------|0|0: --------|0
Leather Gloves β|5|Arms|32|2|0|0|0|0|1|1|0|0|0: --------|0: --------|0|0: --------|0|0: --------|0
Chainmail Gloves α|5|Arms|32|0|2|0|0|0|0|0|0|0|0: --------|23: Recovery Speed|1|0: --------|0|0: --------|0
Chainmail Gloves β|5|Arms|32|0|2|0|0|0|1|1|0|0|0: --------|0: --------|0|0: --------|0|0: --------|0
Hunter's Vambraces α|5|Arms|36|2|2|0|0|0|0|0|0|0|0: --------|103: Stealth|2|0: --------|0|0: --------|0
Hunter's Vambraces β|5|Arms|36|2|2|0|0|0|1|1|0|0|0: --------|103: Stealth|1|0: --------|0|0: --------|0
Bone Vambraces α|5|Arms|36|2|0|0|2|2|0|0|0|0|0: --------|57: Slugger|1|19: Attack Boost|1|0: --------|0
Bone Vambraces β|5|Arms|36|2|0|0|2|2|1|1|0|0|0: --------|57: Slugger|1|0: --------|0|0: --------|0
Alloy Vambraces α|5|Arms|36|-2|0|-2|-2|0|0|0|0|0|0: --------|20: Defense Boost|1|86: Speed Sharpening|1|0: --------|0
Alloy Vambraces β|5|Arms|36|-2|0|-2|-2|0|1|1|0|0|0: --------|20: Defense Boost|1|0: --------|0|0: --------|0
Vespoid Vambraces α|5|Arms|38|-2|1|1|1|2|0|0|0|0|0: --------|36: Paralysis Attack|2|0: --------|0|0: --------|0
Vespoid Vambraces β|5|Arms|38|-2|1|1|1|2|1|1|0|0|0: --------|36: Paralysis Attack|1|0: --------|0|0: --------|0
Hornetaur Vambraces α|5|Arms|38|-1|-1|0|0|2|0|0|0|0|0: --------|84: Free Meal|1|77: Hunger Resistance|1|0: --------|0
Hornetaur Vambraces β|5|Arms|38|-1|-1|0|0|2|1|1|0|0|0: --------|84: Free Meal|1|0: --------|0|0: --------|0
Kestodon Guards α|5|Arms|40|4|0|0|0|0|0|0|0|0|0: --------|122: Affinity Sliding|1|52: Focus|1|0: --------|0
Kestodon Guards β|5|Arms|40|4|0|0|0|0|1|1|0|0|0: --------|122: Affinity Sliding|1|0: --------|0|0: --------|0
Jagras Vambraces α|5|Arms|40|-2|2|-1|-1|1|0|0|0|0|0: --------|98: Palico Rally|1|124: Intimidator|1|0: --------|0
Jagras Vambraces β|5|Arms|40|-2|2|-1|-1|1|1|1|0|0|0: --------|98: Palico Rally|1|0: --------|0|0: --------|0
Kulu Vambraces α|5|Arms|40|0|-3|1|0|0|0|0|0|0|0: --------|93: Pro Transporter|1|48: Critical Eye|1|0: --------|0
Kulu Vambraces β|5|Arms|40|0|-3|1|0|0|1|2|0|0|0: --------|93: Pro Transporter|1|0: --------|0|0: --------|0
Pukei Vambraces α|5|Arms|42|0|3|0|-3|1|0|0|0|0|0: --------|1: Poison Resistance|2|35: Poison Attack|1|0: --------|0
Pukei Vambraces β|5|Arms|42|0|3|0|-3|1|2|1|1|0|0: --------|1: Poison Resistance|1|0: --------|0|0: --------|0
Barroth Vambraces α|5|Arms|42|-3|-1|-1|3|0|0|0|0|0|0: --------|73: Marathon Runner|1|58: Stamina Thief|1|0: --------|0
Barroth Vambraces β|5|Arms|42|-3|-1|-1|3|0|1|1|0|0|0: --------|73: Marathon Runner|1|0: --------|0|0: --------|0
Jyura Vambraces α|5|Arms|44|-1|2|0|-3|0|0|0|0|0|0: --------|31: Water Attack|2|109: Aquatic/Polar Mobility|1|0: --------|0
Jyura Vambraces β|5|Arms|44|-1|2|0|-3|0|1|1|0|0|0: --------|31: Water Attack|2|0: --------|0|0: --------|0
Kadachi Vambraces α|5|Arms|44|0|-3|0|3|0|0|0|0|0|0: --------|79: Evade Extender|2|0: --------|0|0: --------|0
Kadachi Vambraces β|5|Arms|44|0|-3|0|3|0|1|2|0|0|0: --------|79: Evade Extender|1|0: --------|0|0: --------|0
Anja Vambraces α|5|Arms|44|3|-3|-1|-1|0|0|0|0|0|132: Anjanath Will|70: Special Ammo Boost|1|30: Fire Attack|1|0: --------|0
Anja Vambraces β|5|Arms|44|3|-3|-1|-1|0|1|1|0|0|132: Anjanath Will|70: Special Ammo Boost|1|0: --------|0|0: --------|0
Rathian Vambraces α|5|Arms|46|2|0|0|-2|-3|0|0|0|0|0: --------|35: Poison Attack|2|0: --------|0|0: --------|0
Rathian Vambraces β|5|Arms|46|2|0|0|-2|-3|1|1|0|0|0: --------|35: Poison Attack|1|0: --------|0|0: --------|0
Tzitzi Vambraces α|5|Arms|40|0|0|-2|-3|0|0|0|0|0|0: --------|4: Stun Resistance|2|82: Wide-Range|1|0: --------|0
Tzitzi Vambraces β|5|Arms|40|0|0|-2|-3|0|1|1|0|0|0: --------|4: Stun Resistance|2|0: --------|0|0: --------|0
Lumu Vambraces α|5|Arms|44|-3|2|1|0|0|0|0|0|0|0: --------|71: Artillery|2|0: --------|0|0: --------|0
Lumu Vambraces β|5|Arms|44|-3|2|1|0|0|1|1|0|0|0: --------|71: Artillery|1|0: --------|0|0: --------|0
Girros Vambraces α|5|Arms|40|0|-3|0|2|1|0|0|0|0|0: --------|98: Palico Rally|2|0: --------|0|0: --------|0
Girros Vambraces β|5|Arms|40|0|-3|0|2|1|1|1|0|0|0: --------|98: Palico Rally|1|0: --------|0|0: --------|0
Baan Vambraces α|6|Arms|46|0|2|-1|0|-2|0|0|0|0|0: --------|37: Sleep Attack|2|80: Guard|1|0: --------|0
Baan Vambraces β|6|Arms|46|0|2|-1|0|-2|1|1|0|0|0: --------|37: Sleep Attack|1|80: Guard|1|0: --------|0
High Metal Braces α|6|Arms|50|0|-1|3|-2|0|0|0|0|0|0: --------|20: Defense Boost|2|32: Ice Attack|1|0: --------|0
High Metal Braces β|6|Arms|50|0|-1|3|-2|0|1|1|0|0|0: --------|20: Defense Boost|2|0: --------|0|0: --------|0
Ingot Vambraces α|6|Arms|50|-2|0|-1|3|0|0|0|0|0|0: --------|21: Health Boost|2|33: Thunder Attack|1|0: --------|0
Ingot Vambraces β|6|Arms|50|-2|0|-1|3|0|1|1|0|0|0: --------|21: Health Boost|2|0: --------|0|0: --------|0
Rath Heart Braces α|6|Arms|52|3|0|0|-3|-4|0|0|0|0|131: Pink Rathian Mastery|12: Windproof|2|0: --------|0|0: --------|0
Rath Heart Braces β|6|Arms|52|3|0|0|-3|-4|1|2|0|0|131: Pink Rathian Mastery|12: Windproof|1|0: --------|0|0: --------|0
Legiana Vambraces α|6|Arms|54|-1|2|3|-3|0|0|0|0|0|152: Legiana Favor|60: Airborne|1|78: Evade Window|1|0: --------|0
Legiana Vambraces β|6|Arms|54|-1|2|3|-3|0|1|3|0|0|152: Legiana Favor|60: Airborne|1|0: --------|0|0: --------|0
Odogaron Vambraces α|6|Arms|54|2|2|-3|-2|0|0|0|0|0|154: Odogaron Mastery|74: Constitution|1|48: Critical Eye|1|0: --------|0
Odogaron Vambraces β|6|Arms|54|2|2|-3|-2|0|1|1|0|0|154: Odogaron Mastery|74: Constitution|1|0: --------|0|0: --------|0
Rathalos Vambraces α|6|Arms|54|3|1|1|-2|-3|0|0|0|0|135: Rathalos Mastery|24: Fire Resistance|2|19: Attack Boost|1|0: --------|0
Rathalos Vambraces β|6|Arms|54|3|1|1|-2|-3|1|1|0|0|135: Rathalos Mastery|24: Fire Resistance|2|0: --------|0|0: --------|0
Rath Soul Braces α|7|Arms|56|3|2|-3|2|-4|1|1|0|0|135: Rathalos Mastery|52: Focus|1|12: Windproof|1|0: --------|0
Rath Soul Braces β|7|Arms|56|3|2|-3|2|-4|1|2|0|0|135: Rathalos Mastery|52: Focus|1|0: --------|0|0: --------|0
Diablos Vambraces α|6|Arms|54|3|-2|-3|0|2|0|0|0|0|136: Diablos Mastery|64: Heroics|2|13: Tremor Resistance|1|0: --------|0
Diablos Vambraces β|6|Arms|54|3|-2|-3|0|2|1|2|0|0|136: Diablos Mastery|64: Heroics|2|0: --------|0|0: --------|0
Diablos Nero Braces α|7|Arms|56|2|-3|-4|0|2|0|0|0|0|136: Diablos Mastery|52: Focus|1|73: Marathon Runner|1|0: --------|0
Diablos Nero Braces β|7|Arms|56|2|-3|-4|0|2|2|2|1|0|136: Diablos Mastery|52: Focus|1|0: --------|0|0: --------|0
Dodogama Vambraces α|5|Arms|48|2|0|0|-3|2|0|0|0|0|0: --------|88: Bombardier|2|0: --------|0|0: --------|0
Dodogama Vambraces β|5|Arms|48|2|0|0|-3|2|1|1|0|0|0: --------|88: Bombardier|1|0: --------|0|0: --------|0
Lavasioth Vambraces α|6|Arms|56|3|-3|-2|1|2|1|2|0|0|0: --------|122: Affinity Sliding|1|82: Wide-Range|1|0: --------|0
Lavasioth Vambraces β|6|Arms|56|3|-3|-2|1|2|1|3|0|0|0: --------|122: Affinity Sliding|1|0: --------|0|0: --------|0
Uragaan Vambraces α|7|Arms|60|4|-3|-2|1|-2|1|1|0|0|138: Uragaan Protection|80: Guard|1|20: Defense Boost|1|0: --------|0
Uragaan Vambraces β|7|Arms|60|4|-3|-2|1|-2|1|2|0|0|138: Uragaan Protection|80: Guard|1|0: --------|0|0: --------|0
Nergigante Vambraces α|8|Arms|64|1|1|1|-3|-3|0|0|0|0|126: Nergigante Hunger|62: Agitator|2|19: Attack Boost|1|0: --------|0
Nergigante Vambraces β|8|Arms|64|1|1|1|-3|-3|1|1|0|0|126: Nergigante Hunger|62: Agitator|2|0: --------|0|0: --------|0
King Beetle Brachia α|5|Arms|42|-1|-1|0|2|2|1|1|0|0|0: --------|99: Botanist|2|75: Leap of Faith|1|0: --------|0
King Beetle Brachia β|5|Arms|42|-1|-1|0|2|2|2|2|1|0|0: --------|99: Botanist|2|0: --------|0|0: --------|0
Butterfly Brachia α|5|Arms|42|-1|-1|0|2|2|1|1|0|0|0: --------|99: Botanist|2|75: Leap of Faith|1|0: --------|0
